,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
0,sp,En,1,3,1,0.25,96.0,96.0,96.0,0.75,0.75,0.0,0.0,1
1,en,In,1,0,1,0.6,42.53333333333333,61.266666666666666,105.13333333333334,0.4666666666666667,0.6666666666666666,0.06666666666666667,0.13333333333333333,1
2,it,Negli,1,1,1,0.25,107.5,107.5,107.5,0.75,0.75,0.0,0.0,1
3,ru,Янус,1,2,1,0.0,165.1,272.4,378.3,1.3,1.7,0.2,0.3,1
4,en,ancient,2,0,1,0.0,205.26666666666668,270.2,494.6,1.4,2.466666666666667,0.4666666666666667,0.6,1
5,it,antichi,2,1,1,0.0,280.25,382.0,432.0,1.5,1.75,0.25,0.25,1
6,sp,las,2,3,1,0.08333333333333333,171.66666666666666,171.66666666666666,259.5833333333333,0.9166666666666666,1.4166666666666667,0.08333333333333333,0.3333333333333333,1
7,ru,—,2,2,1,0.3,158.1,158.1,158.1,0.7,0.7,0.0,0.0,1
8,en,Roman,3,0,1,0.06666666666666667,213.66666666666666,223.66666666666666,412.93333333333334,1.0,2.0,0.06666666666666667,0.6666666666666666,1
9,sp,antiguas,3,3,1,0.08333333333333333,152.5,182.33333333333334,696.0833333333334,1.0833333333333333,3.9166666666666665,0.4166666666666667,0.9166666666666666,1
10,it,miti,3,1,1,0.0,204.0,292.75,328.25,1.75,2.0,0.5,0.25,1
11,ru,бог,3,2,1,0.1,171.4,171.4,303.0,0.9,1.5,0.0,0.3,1
12,it,e,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,sp,mitología,4,3,1,0.08333333333333333,152.33333333333334,241.58333333333334,681.9166666666666,1.4166666666666667,3.75,0.6666666666666666,0.8333333333333334,1
14,en,religion,4,0,1,0.0,231.8,314.53333333333336,537.8666666666667,1.4,2.6666666666666665,0.4666666666666667,0.5333333333333333,1
15,ru,всех,4,2,1,0.3,142.6,188.8,423.3,0.9,1.8,0.4,0.4,1
16,en,and,5,0,1,0.5333333333333333,93.13333333333334,93.13333333333334,142.86666666666667,0.4666666666666667,0.6666666666666666,0.0,0.06666666666666667,1
17,it,religioni,5,1,1,0.0,289.75,289.75,425.25,1.0,1.5,0.0,0.5,1
18,sp,y,5,3,1,0.8333333333333334,26.5,26.5,55.0,0.16666666666666666,0.4166666666666667,0.0,0.08333333333333333,1
19,ru,начинаний,5,2,1,0.0,217.6,306.2,673.4,1.5,3.0,0.4,0.7,1
20,it,"Romane,",6,1,1,0.5,161.5,161.5,161.5,0.5,0.5,0.0,0.0,1
21,en,"myth,",6,0,1,0.06666666666666667,246.33333333333334,246.33333333333334,390.53333333333336,0.9333333333333333,1.6,0.06666666666666667,0.3333333333333333,1
22,sp,religión,6,3,1,0.08333333333333333,152.33333333333334,220.33333333333334,577.1666666666666,1.3333333333333333,2.8333333333333335,0.5,0.8333333333333334,1
23,ru,и,6,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,it,Giano,7,1,1,0.25,233.75,233.75,285.5,0.75,1.0,0.0,0.25,1
25,en,Janus,7,0,1,0.0,228.13333333333333,252.4,499.26666666666665,1.1333333333333333,2.4,0.26666666666666666,0.6,1
26,sp,"romana,",7,3,1,0.16666666666666666,181.66666666666666,196.5,270.9166666666667,0.9166666666666666,1.4166666666666667,0.08333333333333333,0.3333333333333333,1
27,ru,переходов,7,2,1,0.0,289.3,303.5,621.3,1.1,2.3,0.2,0.6,1
