,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
0,sp,En,1,2,1,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0,1
1,ge,In,1,0,1,0.18181818181818182,142.0,142.0,142.0,0.8181818181818182,0.8181818181818182,0.0,0.0,1
2,it,Negli,1,1,1,0.0,179.25,179.25,405.0,1.0,2.0,0.0,0.75,1
3,it,antichi,2,1,1,0.0,208.5,356.5,503.75,1.75,2.75,0.5,0.75,1
4,ge,der,2,0,1,0.09090909090909091,162.0,273.72727272727275,273.72727272727275,1.2727272727272727,1.2727272727272727,0.18181818181818182,0.0,1
5,sp,las,2,2,1,0.0,291.0,291.0,291.0,1.0,1.0,0.0,0.0,1
6,ge,alten,3,0,1,0.0,184.0909090909091,266.90909090909093,391.0,1.3636363636363635,2.090909090909091,0.18181818181818182,0.5454545454545454,1
7,sp,antiguas,3,2,1,0.0,148.0,148.0,148.0,1.0,1.0,0.0,0.0,1
8,it,miti,3,1,1,0.0,175.0,175.0,413.25,1.0,2.25,0.25,1.0,1
9,it,e,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,sp,mitología,4,2,1,0.0,204.0,386.0,386.0,2.0,2.0,1.0,0.0,1
11,ge,römischen,4,0,1,0.0,188.1818181818182,227.27272727272728,421.90909090909093,1.1818181818181819,2.3636363636363638,0.36363636363636365,0.5454545454545454,1
12,ge,Religion,5,0,1,0.0,239.8181818181818,295.54545454545456,477.54545454545456,1.2727272727272727,2.1818181818181817,0.36363636363636365,0.45454545454545453,1
13,it,religioni,5,1,1,0.0,167.75,208.75,871.5,1.25,4.25,0.75,1.0,1
14,sp,y,5,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,it,"Romane,",6,1,1,0.0,193.25,240.0,513.25,1.25,2.5,0.5,0.75,1
16,sp,religión,6,2,1,0.0,132.0,294.0,294.0,2.0,2.0,1.0,0.0,1
17,ge,und,6,0,1,0.36363636363636365,95.72727272727273,95.72727272727273,95.72727272727273,0.6363636363636364,0.6363636363636364,0.0,0.0,1
18,it,Giano,7,1,1,0.0,293.5,375.75,375.75,1.5,1.5,0.25,0.0,1
19,ge,Mythologie,7,0,1,0.0,243.45454545454547,322.90909090909093,555.0909090909091,1.4545454545454546,2.5454545454545454,0.6363636363636364,0.45454545454545453,1
20,sp,"romana,",7,2,1,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0,1
21,sp,Jano,8,2,1,0.0,159.0,159.0,159.0,1.0,1.0,0.0,0.0,1
22,ge,ist,8,0,1,0.36363636363636365,139.54545454545453,139.54545454545453,234.36363636363637,0.6363636363636364,1.1818181818181819,0.0,0.2727272727272727,1
23,it,è,8,1,1,0.75,41.0,41.0,41.0,0.25,0.25,0.0,0.0,1
24,ge,Janus,9,0,1,0.0,225.1818181818182,401.72727272727275,612.9090909090909,1.9090909090909092,2.8181818181818183,0.5454545454545454,0.5454545454545454,1
25,sp,es,9,2,1,0.0,180.0,180.0,180.0,1.0,1.0,0.0,0.0,1
26,it,il,9,1,1,0.5,132.0,132.0,132.0,0.5,0.5,0.0,0.0,1
27,ge,der,10,0,1,0.18181818181818182,176.0,194.45454545454547,273.09090909090907,0.9090909090909091,1.2727272727272727,0.18181818181818182,0.09090909090909091,1
28,it,dio,10,1,1,0.0,253.0,253.0,253.0,1.0,1.0,0.0,0.0,1
29,sp,el,10,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,ge,Gott,11,0,1,0.2727272727272727,158.9090909090909,158.9090909090909,193.27272727272728,0.7272727272727273,0.9090909090909091,0.0,0.18181818181818182,1
31,it,degli,11,1,1,0.0,191.25,191.25,338.5,1.0,1.75,0.0,0.5,1
32,sp,dios,11,2,1,0.0,145.0,145.0,321.0,1.0,2.0,0.0,1.0,1
33,sp,de,12,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,ge,des,12,0,1,0.09090909090909091,173.54545454545453,173.54545454545453,332.0,0.9090909090909091,1.5454545454545454,0.0,0.45454545454545453,1
35,it,inizi,12,1,1,0.0,266.75,266.75,621.75,1.0,2.75,0.25,1.0,1
36,ge,Anfangs,13,0,1,0.0,247.72727272727272,382.27272727272725,567.6363636363636,1.5454545454545454,2.6363636363636362,0.2727272727272727,0.6363636363636364,1
37,it,e,13,1,1,0.25,174.0,174.0,174.0,0.75,0.75,0.0,0.0,1
38,sp,los,13,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,sp,comienzos,14,2,1,0.0,216.0,431.0,431.0,2.0,2.0,1.0,0.0,1
40,it,dei,14,1,1,0.75,70.25,70.25,127.5,0.25,0.5,0.0,0.25,1
41,ge,und,14,0,1,0.2727272727272727,160.36363636363637,160.36363636363637,227.0909090909091,0.7272727272727273,1.0,0.0,0.09090909090909091,1
42,it,cancelli.,15,1,1,0.0,213.75,213.75,724.75,1.0,3.25,0.5,0.75,1
43,ge,der,15,0,1,0.09090909090909091,185.72727272727272,203.63636363636363,307.0,1.0,1.5454545454545454,0.18181818181818182,0.2727272727272727,1
44,sp,y,15,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,ge,Tore.,16,0,1,0.0,257.09090909090907,272.6363636363636,543.3636363636364,1.0909090909090908,2.5454545454545454,0.5454545454545454,0.6363636363636364,1
46,sp,las,16,2,1,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0,1
47,sp,"puertas,",17,2,1,0.0,170.0,293.0,293.0,2.0,2.0,1.0,0.0,1
48,sp,Él,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49,sp,tiene,19,2,1,0.0,128.0,432.0,432.0,3.0,3.0,1.0,0.0,1
50,sp,una,20,2,1,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0,1
51,sp,doble,21,2,1,0.0,170.0,170.0,288.0,1.0,2.0,0.0,1.0,1
52,sp,"naturaleza,",22,2,1,0.0,230.0,751.0,751.0,3.0,3.0,1.0,0.0,1
53,sp,y,23,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,sp,generalmente,24,2,1,0.0,243.0,683.0,683.0,3.0,3.0,1.0,0.0,1
55,sp,se,25,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,sp,lo,26,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57,sp,representa,27,2,1,0.0,217.0,609.0,609.0,3.0,3.0,1.0,0.0,1
58,sp,con,28,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59,sp,dos,29,2,1,0.0,241.0,241.0,400.0,1.0,2.0,0.0,1.0,1
60,sp,"caras,",30,2,1,0.0,153.0,153.0,457.0,1.0,3.0,1.0,1.0,1
61,sp,ya,31,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,sp,que,32,2,1,0.0,171.0,171.0,171.0,1.0,1.0,0.0,0.0,1
63,sp,él,33,2,1,0.0,183.0,183.0,183.0,1.0,1.0,0.0,0.0,1
64,sp,mira,34,2,1,0.0,249.0,249.0,249.0,1.0,1.0,0.0,0.0,1
65,sp,hacia,35,2,1,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0,1
66,sp,el,36,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67,sp,futuro,37,2,1,0.0,233.0,233.0,233.0,1.0,1.0,0.0,0.0,1
68,sp,y,38,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69,sp,hacia,39,2,1,0.0,228.0,228.0,476.0,1.0,2.0,0.0,1.0,1
70,sp,el,40,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71,sp,pasado.,41,2,1,0.0,255.0,255.0,496.0,1.0,2.0,0.0,1.0,1
72,it,Egli,16,51,1,0.25,178.0,178.0,178.0,0.75,0.75,0.0,0.0,2
73,ge,Er,17,50,1,0.36363636363636365,116.36363636363636,116.36363636363636,150.54545454545453,0.6363636363636364,0.8181818181818182,0.0,0.18181818181818182,2
74,it,ha,17,51,1,0.25,160.25,160.25,160.25,0.75,0.75,0.0,0.0,2
75,ge,hat,18,50,1,0.18181818181818182,179.72727272727272,196.9090909090909,231.9090909090909,0.9090909090909091,1.0909090909090908,0.09090909090909091,0.09090909090909091,2
76,it,una,18,51,1,0.5,111.25,111.25,111.25,0.5,0.5,0.0,0.0,2
77,it,doppia,19,51,1,0.0,224.25,315.25,315.25,1.5,1.5,0.5,0.0,2
78,ge,eine,19,50,1,0.18181818181818182,143.36363636363637,156.72727272727272,224.9090909090909,0.9090909090909091,1.1818181818181819,0.09090909090909091,0.2727272727272727,2
79,ge,doppelte,20,50,1,0.0,164.9090909090909,300.3636363636364,372.3636363636364,1.5454545454545454,2.0,0.5454545454545454,0.45454545454545453,2
80,it,natura,20,51,1,0.0,281.0,281.0,281.0,1.0,1.0,0.0,0.0,2
81,ge,Natur,21,50,1,0.09090909090909091,233.45454545454547,270.09090909090907,306.8181818181818,1.0909090909090908,1.2727272727272727,0.18181818181818182,0.18181818181818182,2
82,it,ed,21,51,1,0.0,202.0,202.0,202.0,1.0,1.0,0.0,0.0,2
83,ge,und,22,50,1,0.45454545454545453,100.27272727272727,100.27272727272727,138.0909090909091,0.5454545454545454,0.9090909090909091,0.09090909090909091,0.18181818181818182,2
84,it,è,22,51,1,0.75,14.5,14.5,14.5,0.25,0.25,0.0,0.0,2
85,it,solitamente,23,51,1,0.0,173.75,296.5,296.5,1.75,1.75,0.75,0.0,2
86,ge,wird,23,50,1,0.0,155.9090909090909,168.72727272727272,305.27272727272725,1.0909090909090908,1.8181818181818181,0.18181818181818182,0.45454545454545453,2
87,ge,gewöhnlich,24,50,1,0.0,187.0909090909091,272.1818181818182,467.09090909090907,1.3636363636363635,2.3636363636363638,0.5454545454545454,0.45454545454545453,2
88,it,rappresentato,24,51,1,0.0,184.0,236.25,369.5,1.25,1.75,0.25,0.5,2
89,it,come,25,51,1,0.0,167.75,167.75,167.75,1.0,1.0,0.0,0.0,2
90,ge,mit,25,50,1,0.5454545454545454,113.81818181818181,135.63636363636363,157.45454545454547,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.09090909090909091,2
91,it,avente,26,51,1,0.0,185.75,185.75,256.75,1.0,1.5,0.0,0.5,2
92,ge,zwei,26,50,1,0.2727272727272727,139.72727272727272,153.27272727272728,252.54545454545453,0.8181818181818182,1.3636363636363635,0.09090909090909091,0.45454545454545453,2
93,ge,Gesichtern,27,50,1,0.0,189.0909090909091,291.90909090909093,519.8181818181819,1.5454545454545454,2.727272727272727,0.5454545454545454,0.5454545454545454,2
94,it,due,27,51,1,0.0,289.75,289.75,289.75,1.0,1.0,0.0,0.0,2
95,ge,"dargestellt,",28,50,1,0.0,214.54545454545453,339.0,449.3636363636364,1.6363636363636365,2.272727272727273,0.6363636363636364,0.36363636363636365,2
96,it,"facce,",28,51,1,0.25,127.75,127.75,127.75,0.75,0.75,0.0,0.0,2
